DOI,Title,Authors,Abstract,Venue (Year),Article URL,PDF URL
10.1016/j.ocecoaman.2018.10.031,Adaptation to sea level rise on low coral islands: Lessons from recent events,"Miguel Esteban, Ma Laurice Jamero, Leonard Nurse, Lilian Yamamoto, Hiroshi Takagi, Nguyen Danh Thao, Takahito Mikami, Paul Kench, Motoharu Onuki, Angelie Nellas, Richard Crichton, Ven Paolo Valenzuela, Christopher Chadwick, John Erick Avelino, Nicholson Tan, Tomoya Shibayama","In the past two decades there have been fears that many low-lying atoll islands around the world could disappear as a consequence of climate change and sea level rise, leading to mass migration and ...",Ocean and Coastal Management (2019),https://www.mendeley.com/catalogue/api/pdf/8f88e096-7b4b-3ab6-85a7-c8dffddbc5ef/?doi=10.1016%2Fj.ocecoaman.2018.10.031,https://www.mendeley.com/catalogue/adaptation-sea-level-rise-low-coral-islands-lessons-recent-events
10.1016/j.jrurstud.2018.05.002,"Adaptation trajectories and challenges in the Western Ghats: A case study of Attappady, south India","Hans Nicolai Adam, Darley Jose Kjosavik, Nadarajah Shanmugaratnam","Climate change adaptation has become an important aspect of research and policy agendas at different scales – globally, nationally and locally. One stream of thought relates to the thematic area of barriers or challenges that adaptation ...",Journal of Rural Studies (2018),https://www.mendeley.com/catalogue/api/pdf/50e68ab0-e682-3543-8aaf-ed709c8dff11/?doi=10.1016%2Fj.jrurstud.2018.05.002,https://www.mendeley.com/catalogue/adaptation-trajectories-challenges-western-ghats-case-study-attappady-south-india
10.1016/j.landusepol.2018.05.057,Adaptation with climate uncertainty: An examination of agricultural land use in the United States,"Jianhong E. Mu, Bruce A. McCarl, Benjamin Sleeter, John T. Abatzoglou, Hongliang Zhang","This paper examines adaptation responses to climate change through adjustment of agricultural land use. The climate drivers we examine are changes in long-term climate normals (e.g., 10-year moving averages) and changes in ...",Land Use Policy (2018),https://www.mendeley.com/catalogue/api/pdf/eeea56dc-d142-3689-8430-823423363a8d/?doi=10.1016%2Fj.landusepol.2018.05.057,https://www.mendeley.com/catalogue/adaptation-climate-uncertainty-examination-agricultural-land-united-states
10.1016/j.gfs.2019.02.003,"Adaptation, mitigation and food security: Multi-criteria ranking system for climate-smart agriculture technologies illustrated for rainfed rice in Laos","R. Wassmann, J. Villanueva, M. Khounthavong, B. O. Okumu, T. B.T. Vo, B. O. Sander","Climate-smart Agriculture (CSA) represents a commonly accepted term in referring to intended changes in agriculture production addressing climate change. Although specific definitions may vary, CSA is typically conceived as having three pillars, namely Adaptation ...",Global Food Security (2019),https://www.mendeley.com/catalogue/api/pdf/b20cc1bc-8aec-301c-a01f-052fad0b18fd/?doi=10.1016%2Fj.gfs.2019.02.003,https://www.mendeley.com/catalogue/adaptation-mitigation-food-security-multicriteria-ranking-system-climatesmart-agriculture-technologi
10.1016/j.marpol.2017.05.019,Adaptations to maintain the contributions of small-scale fisheries to food security in the Pacific Islands,"Johann D. Bell, Andrés Cisneros-Montemayor, Quentin Hanich, Johanna E. Johnson, Patrick Lehodey, Bradley R. Moore, Morgan S. Pratchett, Gabriel Reygondeau, Inna Senina, John Virdin, Colette C.C. Wabnitz","In several Pacific Island countries and territories (PICTs), rapid population growth and inadequate management of coastal fish habitats and stocks is causing a gap to emerge between the amount of fish recommended for good nutrition ...",Marine Policy (2018),https://www.mendeley.com/catalogue/api/pdf/56222211-d45d-37c1-98c7-cbebf5d3d012/?doi=10.1016%2Fj.marpol.2017.05.019,https://www.mendeley.com/catalogue/adaptations-maintain-contributions-smallscale-fisheries-food-security-pacific-islands-1
10.1016/j.gloenvcha.2018.10.011,Adapting and coping with climate change in temperate forests,Alexandra Paige Fischer,A growing body of research documents how individuals respond to local impacts of global climate change and a range of policy efforts aim to help individuals reduce their exposure and improve their livelihoods despite these ...,Global Environmental Change (2019),https://www.mendeley.com/catalogue/api/pdf/2be4072e-ff75-3a75-a933-a0d23349bb65/?doi=10.1016%2Fj.gloenvcha.2018.10.011,https://www.mendeley.com/catalogue/adapting-coping-climate-change-temperate-forests
10.1016/j.jairtraman.2018.04.004,Adapting aviation to a changing climate: Key priorities for action,Rachel Burbidge,The need for the global aviation sector to adapt and develop resilience to the potential impacts of climate change is gaining momentum. This paper expands on previous analysis by EUROCONTROL to further clarify the expected ...,Journal of Air Transport Management (2018),https://www.mendeley.com/catalogue/api/pdf/9811b082-d832-3b4d-a897-3a2587e6a7fb/?doi=10.1016%2Fj.jairtraman.2018.04.004,https://www.mendeley.com/catalogue/adapting-aviation-changing-climate-key-priorities-action
10.1016/j.jclepro.2019.01.162,Adapting climate change challenge: A new vulnerability assessment framework from the global perspective,"Leifang Li, Renyu Cao, Kecheng Wei, Wenzhuo Wang, Lei Chen","Climate change has caused worldwide concern due to its adverse effects on the global ecosystem, economy and society. In this study, a new integrated framework was proposed for assessing the national vulnerability to climate change ...",Journal of Cleaner Production (2019),https://www.mendeley.com/catalogue/api/pdf/7f9eb1c0-e052-39ea-8f05-9c054b721287/?doi=10.1016%2Fj.jclepro.2019.01.162,https://www.mendeley.com/catalogue/adapting-climate-change-challenge-new-vulnerability-assessment-framework-global-perspective
10.1016/j.scitotenv.2017.10.247,Adapting crop rotations to climate change in regional impact modelling assessments,"Edmar I. Teixeira, John de Ruiter, Anne Gaelle Ausseil, Adam Daigneault, Paul Johnstone, Allister Holmes, Andrew Tait, Frank Ewert","The environmental and economic sustainability of future cropping systems depends on adaptation to climate change. Adaptation studies commonly rely on agricultural systems models to integrate multiple components of production systems such as crops, weather, soil ...",Science of the Total Environment (2018),https://www.mendeley.com/catalogue/api/pdf/b2ec850b-8bdd-3a09-89d7-3f3b70369177/?doi=10.1016%2Fj.scitotenv.2017.10.247,https://www.mendeley.com/catalogue/adapting-crop-rotations-climate-change-regional-impact-modelling-assessments
10.1016/j.forpol.2018.01.004,Adapting forest management to climate change in Europe: Linking perceptions to adaptive responses,"Rita Sousa-Silva, Bruno Verbist, Ângela Lomba, Peter Valent, Monika Suškevičs, Olivier Picard, Marjanke A. Hoogstra-Klein, Vasile Cosmin Cosofret, Laura Bouriaud, Quentin Ponette, Kris Verheyen, Bart Muys","Climate change will impact forests and may impair their ability to provide essential ecosystem services in the decades to come. Addressing this challenge requires adjustments to forest management strategies as of now, but it is ...",Forest Policy and Economics (2018),https://www.mendeley.com/catalogue/api/pdf/586f3184-cf92-3b76-884e-6605fdb83037/?doi=10.1016%2Fj.forpol.2018.01.004,https://www.mendeley.com/catalogue/adapting-forest-management-climate-change-europe-linking-perceptions-adaptive-responses
10.1016/j.foreco.2018.02.037,Adapting forest management to climate change: The state of science and applications in Canada and the United States,"Jessica E. Halofsky, Sheri A. Andrews-Key, Jason E. Edwards, Mark H. Johnston, Harry W. Nelson, David L. Peterson, Kristen M. Schmitt, Christopher W. Swanston, Tim B. Williamson","Over the last decade, considerable progress has been made in developing vulnerability assessment tools and in applying these methodologies to identify and implement climate change adaptation approaches for forest ecosystems and forest management organizations in ...",Forest Ecology and Management (2018),https://www.mendeley.com/catalogue/api/pdf/6e297a0c-b1e6-332f-88aa-2ee4d93ae8d9/?doi=10.1016%2Fj.foreco.2018.02.037,https://www.mendeley.com/catalogue/adapting-forest-management-climate-change-state-science-applications-canada-united-states
10.1016/j.cities.2017.09.008,Adapting or maladapting: Building resilience to climate-related disasters in coastal cities,"Elnaz Torabi, Aysin Dedekorkut-Howes, Michael Howes","Despite the increasing risks associated with climate-related hazards, urban development in many coastal cities continues to take place on low-lying, high-risk land. Resilience is a key concept in adaptation, however, in the ...",Cities (2018),https://www.mendeley.com/catalogue/api/pdf/463014be-2524-3815-92bc-530bf872ecaa/?doi=10.1016%2Fj.cities.2017.09.008,https://www.mendeley.com/catalogue/adapting-maladapting-building-resilience-climaterelated-disasters-coastal-cities
10.1016/j.scitotenv.2019.04.348,Adapting prescribed burns to future climate change in Mediterranean landscapes,"Andrea Duane, Núria Aquilué, Quim Canelles, Alejandra Morán-Ordoñez, Miquel De Cáceres, Lluís Brotons","Fire regimes are shifting or are expected to do so under global change. Current fire suppression is not able to control all wildfires, and its capability to do so might be compromised under harsher climate ...",Science of the Total Environment (2019),https://www.mendeley.com/catalogue/api/pdf/805530a5-6efd-36c5-8caf-a64aa80ad456/?doi=10.1016%2Fj.scitotenv.2019.04.348,https://www.mendeley.com/catalogue/adapting-prescribed-burns-future-climate-change-mediterranean-landscapes
10.1016/j.marpol.2018.02.024,Adapting to change: Prioritising management for the future of the Marine Scalefish Fishery,"Melissa Nursey-Bray, Anders Magnusson, Nathan Bicknell, Meagan Magnusson, Julian Morison, Andrew Sullivan",Marine scalefish fisheries face multiple challenges including management and sustainability pressures. These are going to be amplified by climate change. This paper reports on a project that used the Analytical Hierarchy Process (AHP) and semi ...,Marine Policy (2018),https://www.mendeley.com/catalogue/api/pdf/78b3ead4-dc0e-3bb3-b9f5-6ef43d9ce6eb/?doi=10.1016%2Fj.marpol.2018.02.024,https://www.mendeley.com/catalogue/adapting-change-prioritising-management-future-marine-scalefish-fishery
10.1016/j.ocecoaman.2019.02.014,Adapting to the sea: Human habitation in the coastal area of the northern Netherlands before medieval dike building,"A. Nieuwhof, M. Bakker, E. Knol, G. J. de Langen, J. A.W. Nicolay, D. Postma, M. Schepers, T. W. Varwijk, P. C. Vos","Before medieval dike building, the coastal area of the northern Netherlands was a wide, regularly inundated salt-marsh area. Despite the dynamic natural conditions, the area was inhabited already in the Iron Age. The inhabitants ...",Ocean and Coastal Management (2019),https://www.mendeley.com/catalogue/api/pdf/4bef7ef0-eda8-3b43-a21d-aad540f52418/?doi=10.1016%2Fj.ocecoaman.2019.02.014,https://www.mendeley.com/catalogue/adapting-sea-human-habitation-coastal-area-northern-netherlands-before-medieval-dike-building
10.1016/j.ocecoaman.2019.01.005,Adaptive capacity and social-ecological resilience of coastal areas: A systematic review,"Hakna Ferro-Azcona, Alejandro Espinoza-Tenorio, Rafael Calderón-Contreras, Victoria C. Ramenzoni, Maria de las Mercedes Gómez País, Maria Azahara Mesa-Jurado",Establishing protected areas constitutes one of the main strategies for the conservation of marine and coastal ecosystems. Increasing risks associated with environmental change along with highly degraded coastal ecosystems encompass complex management challenges for the ...,Ocean and Coastal Management (2019),https://www.mendeley.com/catalogue/api/pdf/646699bc-a93b-3cdb-93ef-aa1e0b133df0/?doi=10.1016%2Fj.ocecoaman.2019.01.005,https://www.mendeley.com/catalogue/adaptive-capacity-socialecological-resilience-coastal-areas-systematic-review
10.1016/j.soilbio.2019.01.009,Additive effects of experimental climate change and land use on faunal contribution to litter decomposition,"Rui Yin, Nico Eisenhauer, Harald Auge, Witoon Purahong, Anja Schmidt, Martin Schädler","Litter decomposition is a key process determining the cycling of nutrients in ecosystems. Soil fauna plays an essential role in this process, e.g., by fragmenting and burrowing surface litter material, and thereby enhancing microbial ...",Soil Biology and Biochemistry (2019),https://www.mendeley.com/catalogue/api/pdf/bfca5475-2751-366a-8ed6-676e7e404cd1/?doi=10.1016%2Fj.soilbio.2019.01.009,https://www.mendeley.com/catalogue/additive-effects-experimental-climate-change-land-faunal-contribution-litter-decomposition
10.1016/j.futures.2019.04.007,Addressing global environmental megatrends by decoupling the causal chain through floating infrastructure,"Steve Kappenthuler, Stefan Seeger",In the coming decades humanity will be confronted with a number of complex challenges affecting the prosperity and livelihood of billions of people around the globe. The root of these challenges lies in the downright ...,Futures (2019),https://www.mendeley.com/catalogue/api/pdf/dac90fce-0c7c-381e-bc63-533479301d6c/?doi=10.1016%2Fj.futures.2019.04.007,https://www.mendeley.com/catalogue/addressing-global-environmental-megatrends-decoupling-causal-chain-through-floating-infrastructure
